from_cell,to_cell,allowed
ok|e|other,qot|bare|paradigm,0
ok|e|other,qot|eo|aspect,0
ok|e|other,qot|eo|clitic,0
ok|e|other,qot|eo|e_grade,0
ok|e|other,qot|eo|o_grade,0
ok|e|other,qot|eo|other,0
ok|e|other,qot|e|aspect,1
ok|e|other,qot|e|clitic,0
ok|e|other,qot|e|e_grade,0
ok|e|other,qot|e|other,1
ok|e|other,qot|o|aspect,0
ok|e|other,qot|o|e_grade,0
ok|e|other,qot|o|o_grade,0
ok|e|other,qot|o|other,0
ok|e|other,sh|bare|aspect,0
ok|e|other,sh|bare|clitic,0
ok|e|other,sh|bare|e_grade,0
ok|e|other,sh|bare|o_grade,0
ok|e|other,sh|bare|other,1
ok|e|other,sh|bare|paradigm,0
ok|e|other,sh|eo|aspect,1
ok|e|other,sh|eo|clitic,0
ok|e|other,sh|eo|e_grade,0
ok|e|other,sh|eo|o_grade,0
ok|e|other,sh|eo|other,1
ok|e|other,sh|e|aspect,1
ok|e|other,sh|e|clitic,0
ok|e|other,sh|e|e_grade,1
ok|e|other,sh|e|o_grade,0
ok|e|other,sh|e|other,1
ok|e|other,sh|e|paradigm,0
ok|e|other,sh|o|aspect,1
ok|e|other,sh|o|clitic,0
ok|e|other,sh|o|e_grade,1
ok|e|other,sh|o|o_grade,0
ok|e|other,sh|o|other,1
ok|e|other,sh|o|paradigm,0
ok|e|paradigm,ch|bare|aspect,0
ok|e|paradigm,ch|bare|clitic,0
ok|e|paradigm,ch|bare|e_grade,0
ok|e|paradigm,ch|bare|o_grade,0
ok|e|paradigm,ch|bare|other,0
ok|e|paradigm,ch|bare|paradigm,0
ok|e|paradigm,ch|eo|aspect,0
ok|e|paradigm,ch|eo|clitic,0
ok|e|paradigm,ch|eo|e_grade,0
ok|e|paradigm,ch|eo|o_grade,1
ok|e|paradigm,ch|eo|other,0
ok|e|paradigm,ch|eo|paradigm,0
ok|e|paradigm,ch|e|aspect,0
ok|e|paradigm,ch|e|clitic,0
ok|e|paradigm,ch|e|e_grade,0
ok|e|paradigm,ch|e|o_grade,0
ok|e|paradigm,ch|e|other,0
ok|e|paradigm,ch|e|paradigm,0
ok|e|paradigm,ch|o|aspect,0
ok|e|paradigm,ch|o|clitic,0
ok|e|paradigm,ch|o|e_grade,0
ok|e|paradigm,ch|o|o_grade,0
ok|e|paradigm,ch|o|other,0
ok|e|paradigm,ch|o|paradigm,0
ok|e|paradigm,ok|bare|aspect,0
ok|e|paradigm,ok|bare|clitic,0
ok|e|paradigm,ok|bare|e_grade,0
ok|e|paradigm,ok|bare|o_grade,0
ok|e|paradigm,ok|bare|other,0
ok|e|paradigm,ok|bare|paradigm,0
ok|e|paradigm,ok|eo|aspect,0
ok|e|paradigm,ok|eo|clitic,0
ok|e|paradigm,ok|eo|e_grade,0
ok|e|paradigm,ok|eo|o_grade,0
ok|e|paradigm,ok|eo|other,0
ok|e|paradigm,ok|eo|paradigm,0
ok|e|paradigm,ok|e|aspect,0
ok|e|paradigm,ok|e|clitic,0
ok|e|paradigm,ok|e|e_grade,0
ok|e|paradigm,ok|e|other,0
ok|e|paradigm,ok|e|paradigm,0
ok|e|paradigm,ok|o|aspect,0
ok|e|paradigm,ok|o|e_grade,0
ok|e|paradigm,ok|o|o_grade,0
ok|e|paradigm,ok|o|other,0
ok|e|paradigm,ok|o|paradigm,0
ok|e|paradigm,ot|bare|aspect,0
ok|e|paradigm,ot|bare|clitic,0
ok|e|paradigm,ot|bare|e_grade,0
ok|e|paradigm,ot|bare|o_grade,0
ok|e|paradigm,ot|bare|other,0
ok|e|paradigm,ot|bare|paradigm,0
ok|e|paradigm,ot|eo|aspect,0
ok|e|paradigm,ot|eo|clitic,0
ok|e|paradigm,ot|eo|e_grade,0
ok|e|paradigm,ot|eo|o_grade,0
ok|e|paradigm,ot|eo|other,0
ok|e|paradigm,ot|e|aspect,0
ok|e|paradigm,ot|e|clitic,0
ok|e|paradigm,ot|e|e_grade,0
ok|e|paradigm,ot|e|other,0
ok|e|paradigm,ot|e|paradigm,0
ok|e|paradigm,ot|o|aspect,0
ok|e|paradigm,ot|o|clitic,0
ok|e|paradigm,ot|o|e_grade,0
ok|e|paradigm,ot|o|o_grade,0
ok|e|paradigm,ot|o|other,0
ok|e|paradigm,ot|o|paradigm,0
ok|e|paradigm,qok|bare|aspect,0
ok|e|paradigm,qok|bare|clitic,0
ok|e|paradigm,qok|bare|e_grade,0
ok|e|paradigm,qok|bare|o_grade,0
ok|e|paradigm,qok|bare|other,0
ok|e|paradigm,qok|bare|paradigm,0
ok|e|paradigm,qok|eo|aspect,0
ok|e|paradigm,qok|eo|e_grade,0
ok|e|paradigm,qok|eo|o_grade,0
ok|e|paradigm,qok|eo|other,0
ok|e|paradigm,qok|e|aspect,0
ok|e|paradigm,qok|e|clitic,0
ok|e|paradigm,qok|e|e_grade,0
ok|e|paradigm,qok|e|o_grade,0
ok|e|paradigm,qok|e|other,0
ok|e|paradigm,qok|e|paradigm,0
ok|e|paradigm,qok|o|aspect,0
ok|e|paradigm,qok|o|e_grade,0
ok|e|paradigm,qok|o|o_grade,0
ok|e|paradigm,qok|o|other,0
ok|e|paradigm,qok|o|paradigm,0
ok|e|paradigm,qot|bare|clitic,0
ok|e|paradigm,qot|bare|e_grade,0
ok|e|paradigm,qot|bare|o_grade,0
ok|e|paradigm,qot|bare|other,0
ok|e|paradigm,qot|bare|paradigm,0
ok|e|paradigm,qot|eo|aspect,0
ok|e|paradigm,qot|eo|clitic,0
ok|e|paradigm,qot|eo|e_grade,0
ok|e|paradigm,qot|eo|o_grade,0
ok|e|paradigm,qot|eo|other,0
ok|e|paradigm,qot|e|aspect,0
ok|e|paradigm,qot|e|clitic,0
ok|e|paradigm,qot|e|e_grade,0
ok|e|paradigm,qot|e|other,0
ok|e|paradigm,qot|o|aspect,0
ok|e|paradigm,qot|o|e_grade,0
ok|e|paradigm,qot|o|o_grade,0
ok|e|paradigm,qot|o|other,0
ok|e|paradigm,sh|bare|aspect,0
ok|e|paradigm,sh|bare|clitic,0
ok|e|paradigm,sh|bare|e_grade,0
ok|e|paradigm,sh|bare|o_grade,0
ok|e|paradigm,sh|bare|other,0
ok|e|paradigm,sh|bare|paradigm,0
ok|e|paradigm,sh|eo|aspect,0
ok|e|paradigm,sh|eo|clitic,0
ok|e|paradigm,sh|eo|e_grade,0
ok|e|paradigm,sh|eo|o_grade,0
ok|e|paradigm,sh|eo|other,0
ok|e|paradigm,sh|e|aspect,0
ok|e|paradigm,sh|e|clitic,0
ok|e|paradigm,sh|e|e_grade,0
ok|e|paradigm,sh|e|o_grade,0
ok|e|paradigm,sh|e|other,0
ok|e|paradigm,sh|e|paradigm,0
ok|e|paradigm,sh|o|aspect,0
ok|e|paradigm,sh|o|clitic,0
ok|e|paradigm,sh|o|e_grade,0
ok|e|paradigm,sh|o|o_grade,0
ok|e|paradigm,sh|o|other,0
ok|e|paradigm,sh|o|paradigm,0
ok|o|aspect,ch|bare|aspect,0
ok|o|aspect,ch|bare|clitic,0
ok|o|aspect,ch|bare|e_grade,0
ok|o|aspect,ch|bare|o_grade,0
ok|o|aspect,ch|bare|other,0
ok|o|aspect,ch|bare|paradigm,0
ok|o|aspect,ch|eo|aspect,1
ok|o|aspect,ch|eo|clitic,0
ok|o|aspect,ch|eo|e_grade,0
ok|o|aspect,ch|eo|o_grade,0
ok|o|aspect,ch|eo|other,1
ok|o|aspect,ch|eo|paradigm,0
ok|o|aspect,ch|e|aspect,0
ok|o|aspect,ch|e|clitic,0
ok|o|aspect,ch|e|e_grade,0
ok|o|aspect,ch|e|o_grade,0
ok|o|aspect,ch|e|other,1
ok|o|aspect,ch|e|paradigm,0
ok|o|aspect,ch|o|aspect,0
ok|o|aspect,ch|o|clitic,0
ok|o|aspect,ch|o|e_grade,0
ok|o|aspect,ch|o|o_grade,0
ok|o|aspect,ch|o|other,1
ok|o|aspect,ch|o|paradigm,0
ok|o|aspect,ok|bare|aspect,0
ok|o|aspect,ok|bare|clitic,0
ok|o|aspect,ok|bare|e_grade,0
ok|o|aspect,ok|bare|o_grade,0
ok|o|aspect,ok|bare|other,0
ok|o|aspect,ok|bare|paradigm,0
ok|o|aspect,ok|eo|aspect,0
ok|o|aspect,ok|eo|clitic,0
ok|o|aspect,ok|eo|e_grade,0
ok|o|aspect,ok|eo|o_grade,0
ok|o|aspect,ok|eo|other,0
ok|o|aspect,ok|eo|paradigm,0
ok|o|aspect,ok|e|aspect,1
ok|o|aspect,ok|e|clitic,0
ok|o|aspect,ok|e|e_grade,0
ok|o|aspect,ok|e|other,0
ok|o|aspect,ok|e|paradigm,0
ok|o|aspect,ok|o|aspect,0
ok|o|aspect,ok|o|e_grade,0
ok|o|aspect,ok|o|o_grade,0
ok|o|aspect,ok|o|other,0
ok|o|aspect,ok|o|paradigm,0
ok|o|aspect,ot|bare|aspect,0
ok|o|aspect,ot|bare|clitic,0
ok|o|aspect,ot|bare|e_grade,0
ok|o|aspect,ot|bare|o_grade,0
ok|o|aspect,ot|bare|other,0
ok|o|aspect,ot|bare|paradigm,0
ok|o|aspect,ot|eo|aspect,0
ok|o|aspect,ot|eo|clitic,0
ok|o|aspect,ot|eo|e_grade,0
ok|o|aspect,ot|eo|o_grade,0
ok|o|aspect,ot|eo|other,1
ok|o|aspect,ot|e|aspect,1
ok|o|aspect,ot|e|clitic,0
ok|o|aspect,ot|e|e_grade,1
ok|o|aspect,ot|e|other,0
ok|o|aspect,ot|e|paradigm,0
ok|o|aspect,ot|o|aspect,0
ok|o|aspect,ot|o|clitic,0
ok|o|aspect,ot|o|e_grade,0
ok|o|aspect,ot|o|o_grade,0
ok|o|aspect,ot|o|other,0
ok|o|aspect,ot|o|paradigm,0
ok|o|aspect,qok|bare|aspect,0
ok|o|aspect,qok|bare|clitic,0
ok|o|aspect,qok|bare|e_grade,0
ok|o|aspect,qok|bare|o_grade,0
ok|o|aspect,qok|bare|other,0
ok|o|aspect,qok|bare|paradigm,0
ok|o|aspect,qok|eo|aspect,1
ok|o|aspect,qok|eo|e_grade,0
ok|o|aspect,qok|eo|o_grade,0
ok|o|aspect,qok|eo|other,0
ok|o|aspect,qok|e|aspect,0
ok|o|aspect,qok|e|clitic,0
ok|o|aspect,qok|e|e_grade,0
ok|o|aspect,qok|e|o_grade,0
ok|o|aspect,qok|e|other,0
ok|o|aspect,qok|e|paradigm,0
ok|o|aspect,qok|o|aspect,0
ok|o|aspect,qok|o|e_grade,0
ok|o|aspect,qok|o|o_grade,0
ok|o|aspect,qok|o|other,0
ok|o|aspect,qok|o|paradigm,0
ok|o|aspect,qot|bare|clitic,0
ok|o|aspect,qot|bare|e_grade,0
ok|o|aspect,qot|bare|o_grade,0
ok|o|aspect,qot|bare|other,0
ok|o|aspect,qot|bare|paradigm,0
ok|o|aspect,qot|eo|aspect,0
ok|o|aspect,qot|eo|clitic,0
ok|o|aspect,qot|eo|e_grade,0
ok|o|aspect,qot|eo|o_grade,0
ok|o|aspect,qot|eo|other,0
ok|o|aspect,qot|e|aspect,0
ok|o|aspect,qot|e|clitic,0
ok|o|aspect,qot|e|e_grade,0
ok|o|aspect,qot|e|other,0
ok|o|aspect,qot|o|aspect,0
ok|o|aspect,qot|o|e_grade,0
ok|o|aspect,qot|o|o_grade,0
ok|o|aspect,qot|o|other,0
ok|o|aspect,sh|bare|aspect,0
ok|o|aspect,sh|bare|clitic,0
ok|o|aspect,sh|bare|e_grade,0
ok|o|aspect,sh|bare|o_grade,0
ok|o|aspect,sh|bare|other,0
ok|o|aspect,sh|bare|paradigm,0
ok|o|aspect,sh|eo|aspect,0
ok|o|aspect,sh|eo|clitic,0
ok|o|aspect,sh|eo|e_grade,0
ok|o|aspect,sh|eo|o_grade,0
ok|o|aspect,sh|eo|other,0
ok|o|aspect,sh|e|aspect,0
ok|o|aspect,sh|e|clitic,0
ok|o|aspect,sh|e|e_grade,0
ok|o|aspect,sh|e|o_grade,0
ok|o|aspect,sh|e|other,0
ok|o|aspect,sh|e|paradigm,0
ok|o|aspect,sh|o|aspect,0
ok|o|aspect,sh|o|clitic,0
ok|o|aspect,sh|o|e_grade,0
ok|o|aspect,sh|o|o_grade,0
ok|o|aspect,sh|o|other,0
ok|o|aspect,sh|o|paradigm,0
ok|o|e_grade,ch|bare|aspect,0
ok|o|e_grade,ch|bare|clitic,0
ok|o|e_grade,ch|bare|e_grade,0
ok|o|e_grade,ch|bare|o_grade,0
ok|o|e_grade,ch|bare|other,0
ok|o|e_grade,ch|bare|paradigm,0
ok|o|e_grade,ch|eo|aspect,0
ok|o|e_grade,ch|eo|clitic,0
ok|o|e_grade,ch|eo|e_grade,0
ok|o|e_grade,ch|eo|o_grade,0
ok|o|e_grade,ch|eo|other,0
ok|o|e_grade,ch|eo|paradigm,0
ok|o|e_grade,ch|e|aspect,0
ok|o|e_grade,ch|e|clitic,0
ok|o|e_grade,ch|e|e_grade,0
ok|o|e_grade,ch|e|o_grade,0
ok|o|e_grade,ch|e|other,0
ok|o|e_grade,ch|e|paradigm,0
ok|o|e_grade,ch|o|aspect,0
ok|o|e_grade,ch|o|clitic,0
ok|o|e_grade,ch|o|e_grade,0
ok|o|e_grade,ch|o|o_grade,0
ok|o|e_grade,ch|o|other,1
ok|o|e_grade,ch|o|paradigm,0
ok|o|e_grade,ok|bare|aspect,0
ok|o|e_grade,ok|bare|clitic,0
ok|o|e_grade,ok|bare|e_grade,0
ok|o|e_grade,ok|bare|o_grade,0
ok|o|e_grade,ok|bare|other,0
ok|o|e_grade,ok|bare|paradigm,0
ok|o|e_grade,ok|eo|aspect,0
ok|o|e_grade,ok|eo|clitic,0
ok|o|e_grade,ok|eo|e_grade,0
ok|o|e_grade,ok|eo|o_grade,0
ok|o|e_grade,ok|eo|other,0
ok|o|e_grade,ok|eo|paradigm,0
ok|o|e_grade,ok|e|aspect,0
ok|o|e_grade,ok|e|clitic,0
ok|o|e_grade,ok|e|e_grade,0
ok|o|e_grade,ok|e|other,0
ok|o|e_grade,ok|e|paradigm,0
ok|o|e_grade,ok|o|aspect,0
ok|o|e_grade,ok|o|e_grade,0
ok|o|e_grade,ok|o|o_grade,0
ok|o|e_grade,ok|o|other,1
ok|o|e_grade,ok|o|paradigm,0
ok|o|e_grade,ot|bare|aspect,0
ok|o|e_grade,ot|bare|clitic,0
ok|o|e_grade,ot|bare|e_grade,0
ok|o|e_grade,ot|bare|o_grade,0
ok|o|e_grade,ot|bare|other,0
ok|o|e_grade,ot|bare|paradigm,0
ok|o|e_grade,ot|eo|aspect,0
ok|o|e_grade,ot|eo|clitic,0
ok|o|e_grade,ot|eo|e_grade,0
ok|o|e_grade,ot|eo|o_grade,0
ok|o|e_grade,ot|eo|other,0
ok|o|e_grade,ot|e|aspect,0
ok|o|e_grade,ot|e|clitic,0
ok|o|e_grade,ot|e|e_grade,0
ok|o|e_grade,ot|e|other,0
ok|o|e_grade,ot|e|paradigm,0
ok|o|e_grade,ot|o|aspect,0
ok|o|e_grade,ot|o|clitic,0
ok|o|e_grade,ot|o|e_grade,0
ok|o|e_grade,ot|o|o_grade,0
ok|o|e_grade,ot|o|other,0
ok|o|e_grade,ot|o|paradigm,0
ok|o|e_grade,qok|bare|aspect,0
ok|o|e_grade,qok|bare|clitic,0
ok|o|e_grade,qok|bare|e_grade,0
ok|o|e_grade,qok|bare|o_grade,0
ok|o|e_grade,qok|bare|other,0
ok|o|e_grade,qok|bare|paradigm,0
ok|o|e_grade,qok|eo|aspect,0
ok|o|e_grade,qok|eo|e_grade,0
ok|o|e_grade,qok|eo|o_grade,0
ok|o|e_grade,qok|eo|other,0
ok|o|e_grade,qok|e|aspect,0
ok|o|e_grade,qok|e|clitic,0
ok|o|e_grade,qok|e|e_grade,1
ok|o|e_grade,qok|e|o_grade,0
ok|o|e_grade,qok|e|other,0
ok|o|e_grade,qok|e|paradigm,0
ok|o|e_grade,qok|o|aspect,0
ok|o|e_grade,qok|o|e_grade,0
ok|o|e_grade,qok|o|o_grade,1
ok|o|e_grade,qok|o|other,0
ok|o|e_grade,qok|o|paradigm,0
ok|o|e_grade,qot|bare|clitic,0
ok|o|e_grade,qot|bare|e_grade,0
ok|o|e_grade,qot|bare|o_grade,0
ok|o|e_grade,qot|bare|other,0
ok|o|e_grade,qot|bare|paradigm,0
ok|o|e_grade,qot|eo|aspect,0
ok|o|e_grade,qot|eo|clitic,0
ok|o|e_grade,qot|eo|e_grade,0
ok|o|e_grade,qot|eo|o_grade,0
ok|o|e_grade,qot|eo|other,0
ok|o|e_grade,qot|e|aspect,0
ok|o|e_grade,qot|e|clitic,0
ok|o|e_grade,qot|e|e_grade,0
ok|o|e_grade,qot|e|other,0
ok|o|e_grade,qot|o|aspect,0
ok|o|e_grade,qot|o|e_grade,0
ok|o|e_grade,qot|o|o_grade,0
ok|o|e_grade,qot|o|other,0
ok|o|e_grade,sh|bare|aspect,0
ok|o|e_grade,sh|bare|clitic,0
ok|o|e_grade,sh|bare|e_grade,1
ok|o|e_grade,sh|bare|o_grade,0
ok|o|e_grade,sh|bare|other,0
ok|o|e_grade,sh|bare|paradigm,0
ok|o|e_grade,sh|eo|aspect,0
ok|o|e_grade,sh|eo|clitic,0
ok|o|e_grade,sh|eo|e_grade,0
ok|o|e_grade,sh|eo|o_grade,0
ok|o|e_grade,sh|eo|other,0
ok|o|e_grade,sh|e|aspect,0
ok|o|e_grade,sh|e|clitic,0
ok|o|e_grade,sh|e|e_grade,0
ok|o|e_grade,sh|e|o_grade,0
ok|o|e_grade,sh|e|other,0
ok|o|e_grade,sh|e|paradigm,0
ok|o|e_grade,sh|o|aspect,0
ok|o|e_grade,sh|o|clitic,0
ok|o|e_grade,sh|o|e_grade,0
ok|o|e_grade,sh|o|o_grade,0
ok|o|e_grade,sh|o|other,0
ok|o|e_grade,sh|o|paradigm,0
ok|o|o_grade,ch|bare|aspect,1
ok|o|o_grade,ch|bare|clitic,1
ok|o|o_grade,ch|bare|e_grade,1
ok|o|o_grade,ch|bare|o_grade,0
ok|o|o_grade,ch|bare|other,1
ok|o|o_grade,ch|bare|paradigm,0
ok|o|o_grade,ch|eo|aspect,1
ok|o|o_grade,ch|eo|clitic,0
ok|o|o_grade,ch|eo|e_grade,0
ok|o|o_grade,ch|eo|o_grade,1
ok|o|o_grade,ch|eo|other,1
ok|o|o_grade,ch|eo|paradigm,0
ok|o|o_grade,ch|e|aspect,1
ok|o|o_grade,ch|e|clitic,1
ok|o|o_grade,ch|e|e_grade,1
ok|o|o_grade,ch|e|o_grade,0
ok|o|o_grade,ch|e|other,1
ok|o|o_grade,ch|e|paradigm,0
ok|o|o_grade,ch|o|aspect,1
ok|o|o_grade,ch|o|clitic,0
ok|o|o_grade,ch|o|e_grade,1
ok|o|o_grade,ch|o|o_grade,1
ok|o|o_grade,ch|o|other,1
ok|o|o_grade,ch|o|paradigm,0
ok|o|o_grade,ok|bare|aspect,0
ok|o|o_grade,ok|bare|clitic,1
ok|o|o_grade,ok|bare|e_grade,1
ok|o|o_grade,ok|bare|o_grade,0
ok|o|o_grade,ok|bare|other,1
ok|o|o_grade,ok|bare|paradigm,1
ok|o|o_grade,ok|eo|aspect,0
ok|o|o_grade,ok|eo|clitic,0
ok|o|o_grade,ok|eo|e_grade,0
ok|o|o_grade,ok|eo|o_grade,1
ok|o|o_grade,ok|eo|other,0
ok|o|o_grade,ok|eo|paradigm,0
ok|o|o_grade,ok|e|aspect,1
ok|o|o_grade,ok|e|clitic,0
ok|o|o_grade,ok|e|e_grade,1
ok|o|o_grade,ok|e|other,1
ok|o|o_grade,ok|e|paradigm,0
ok|o|o_grade,ok|o|aspect,0
ok|o|o_grade,ok|o|e_grade,0
ok|o|o_grade,ok|o|o_grade,1
ok|o|o_grade,ok|o|other,0
ok|o|o_grade,ok|o|paradigm,0
ok|o|o_grade,ot|bare|aspect,0
ok|o|o_grade,ot|bare|clitic,1
ok|o|o_grade,ot|bare|e_grade,0
ok|o|o_grade,ot|bare|o_grade,0
ok|o|o_grade,ot|bare|other,1
ok|o|o_grade,ot|bare|paradigm,1
ok|o|o_grade,ot|eo|aspect,0
ok|o|o_grade,ot|eo|clitic,0
ok|o|o_grade,ot|eo|e_grade,0
ok|o|o_grade,ot|eo|o_grade,0
ok|o|o_grade,ot|eo|other,0
ok|o|o_grade,ot|e|aspect,0
ok|o|o_grade,ot|e|clitic,0
ok|o|o_grade,ot|e|e_grade,0
ok|o|o_grade,ot|e|other,0
ok|o|o_grade,ot|e|paradigm,0
ok|o|o_grade,ot|o|aspect,0
ok|o|o_grade,ot|o|clitic,0
ok|o|o_grade,ot|o|e_grade,0
ok|o|o_grade,ot|o|o_grade,0
ok|o|o_grade,ot|o|other,1
ok|o|o_grade,ot|o|paradigm,0
ok|o|o_grade,qok|bare|aspect,0
ok|o|o_grade,qok|bare|clitic,1
ok|o|o_grade,qok|bare|e_grade,1
ok|o|o_grade,qok|bare|o_grade,0
ok|o|o_grade,qok|bare|other,1
ok|o|o_grade,qok|bare|paradigm,0
ok|o|o_grade,qok|eo|aspect,0
ok|o|o_grade,qok|eo|e_grade,0
ok|o|o_grade,qok|eo|o_grade,0
ok|o|o_grade,qok|eo|other,0
ok|o|o_grade,qok|e|aspect,0
ok|o|o_grade,qok|e|clitic,0
ok|o|o_grade,qok|e|e_grade,1
ok|o|o_grade,qok|e|o_grade,0
ok|o|o_grade,qok|e|other,0
ok|o|o_grade,qok|e|paradigm,0
ok|o|o_grade,qok|o|aspect,0
ok|o|o_grade,qok|o|e_grade,0
ok|o|o_grade,qok|o|o_grade,0
ok|o|o_grade,qok|o|other,0
ok|o|o_grade,qok|o|paradigm,0
ok|o|o_grade,qot|bare|clitic,1
ok|o|o_grade,qot|bare|e_grade,0
ok|o|o_grade,qot|bare|o_grade,0
ok|o|o_grade,qot|bare|other,0
ok|o|o_grade,qot|bare|paradigm,1
ok|o|o_grade,qot|eo|aspect,0
ok|o|o_grade,qot|eo|clitic,0
ok|o|o_grade,qot|eo|e_grade,0
ok|o|o_grade,qot|eo|o_grade,0
ok|o|o_grade,qot|eo|other,0
ok|o|o_grade,qot|e|aspect,0
ok|o|o_grade,qot|e|clitic,0
ok|o|o_grade,qot|e|e_grade,0
ok|o|o_grade,qot|e|other,0
ok|o|o_grade,qot|o|aspect,0
ok|o|o_grade,qot|o|e_grade,0
ok|o|o_grade,qot|o|o_grade,0
ok|o|o_grade,qot|o|other,0
ok|o|o_grade,sh|bare|aspect,0
ok|o|o_grade,sh|bare|clitic,0
ok|o|o_grade,sh|bare|e_grade,0
ok|o|o_grade,sh|bare|o_grade,0
ok|o|o_grade,sh|bare|other,0
ok|o|o_grade,sh|bare|paradigm,0
ok|o|o_grade,sh|eo|aspect,0
ok|o|o_grade,sh|eo|clitic,0
ok|o|o_grade,sh|eo|e_grade,0
ok|o|o_grade,sh|eo|o_grade,1
ok|o|o_grade,sh|eo|other,0
ok|o|o_grade,sh|e|aspect,1
ok|o|o_grade,sh|e|clitic,0
ok|o|o_grade,sh|e|e_grade,1
ok|o|o_grade,sh|e|o_grade,0
ok|o|o_grade,sh|e|other,1
ok|o|o_grade,sh|e|paradigm,0
ok|o|o_grade,sh|o|aspect,1
ok|o|o_grade,sh|o|clitic,0
ok|o|o_grade,sh|o|e_grade,1
ok|o|o_grade,sh|o|o_grade,1
ok|o|o_grade,sh|o|other,1
ok|o|o_grade,sh|o|paradigm,0
ok|o|other,ch|bare|aspect,0
ok|o|other,ch|bare|clitic,0
ok|o|other,ch|bare|e_grade,1
ok|o|other,ch|bare|o_grade,0
ok|o|other,ch|bare|other,0
ok|o|other,ch|bare|paradigm,1
ok|o|other,ch|eo|aspect,0
ok|o|other,ch|eo|clitic,0
ok|o|other,ch|eo|e_grade,0
ok|o|other,ch|eo|o_grade,0
ok|o|other,ch|eo|other,1
ok|o|other,ch|eo|paradigm,0
ok|o|other,ch|e|aspect,0
ok|o|other,ch|e|clitic,1
ok|o|other,ch|e|e_grade,1
ok|o|other,ch|e|o_grade,0
ok|o|other,ch|e|other,1
ok|o|other,ch|e|paradigm,0
ok|o|other,ch|o|aspect,1
ok|o|other,ch|o|clitic,0
ok|o|other,ch|o|e_grade,1
ok|o|other,ch|o|o_grade,1
ok|o|other,ch|o|other,1
ok|o|other,ch|o|paradigm,0
ok|o|other,ok|bare|aspect,0
ok|o|other,ok|bare|clitic,0
ok|o|other,ok|bare|e_grade,0
ok|o|other,ok|bare|o_grade,0
ok|o|other,ok|bare|other,1
ok|o|other,ok|bare|paradigm,1
ok|o|other,ok|eo|aspect,0
ok|o|other,ok|eo|clitic,0
ok|o|other,ok|eo|e_grade,1
ok|o|other,ok|eo|o_grade,0
ok|o|other,ok|eo|other,0
ok|o|other,ok|eo|paradigm,0
ok|o|other,ok|e|aspect,0
ok|o|other,ok|e|clitic,0
ok|o|other,ok|e|e_grade,1
ok|o|other,ok|e|other,1
ok|o|other,ok|e|paradigm,0
ok|o|other,ok|o|aspect,0
ok|o|other,ok|o|e_grade,0
ok|o|other,ok|o|o_grade,1
ok|o|other,ok|o|other,1
ok|o|other,ok|o|paradigm,0
ok|o|other,ot|bare|aspect,0
ok|o|other,ot|bare|clitic,1
ok|o|other,ot|bare|e_grade,0
ok|o|other,ot|bare|o_grade,0
ok|o|other,ot|bare|other,1
ok|o|other,ot|bare|paradigm,0
ok|o|other,ot|eo|aspect,0
ok|o|other,ot|eo|clitic,0
ok|o|other,ot|eo|e_grade,0
ok|o|other,ot|eo|o_grade,0
ok|o|other,ot|eo|other,0
ok|o|other,ot|e|aspect,0
ok|o|other,ot|e|clitic,0
ok|o|other,ot|e|e_grade,1
ok|o|other,ot|e|other,1
ok|o|other,ot|e|paradigm,0
ok|o|other,ot|o|aspect,0
ok|o|other,ot|o|clitic,0
ok|o|other,ot|o|e_grade,0
ok|o|other,ot|o|o_grade,0
ok|o|other,ot|o|other,0
ok|o|other,ot|o|paradigm,0
ok|o|other,qok|bare|aspect,0
ok|o|other,qok|bare|clitic,1
ok|o|other,qok|bare|e_grade,0
ok|o|other,qok|bare|o_grade,0
ok|o|other,qok|bare|other,0
ok|o|other,qok|bare|paradigm,0
ok|o|other,qok|eo|aspect,0
ok|o|other,qok|eo|e_grade,0
ok|o|other,qok|eo|o_grade,0
ok|o|other,qok|eo|other,0
ok|o|other,qok|e|aspect,1
ok|o|other,qok|e|clitic,0
ok|o|other,qok|e|e_grade,0
ok|o|other,qok|e|o_grade,0
ok|o|other,qok|e|other,0
ok|o|other,qok|e|paradigm,0
ok|o|other,qok|o|aspect,0
ok|o|other,qok|o|e_grade,0
ok|o|other,qok|o|o_grade,0
ok|o|other,qok|o|other,1
ok|o|other,qok|o|paradigm,0
ok|o|other,qot|bare|clitic,0
ok|o|other,qot|bare|e_grade,0
ok|o|other,qot|bare|o_grade,0
ok|o|other,qot|bare|other,0
ok|o|other,qot|bare|paradigm,0
ok|o|other,qot|eo|aspect,0
ok|o|other,qot|eo|clitic,0
ok|o|other,qot|eo|e_grade,0
ok|o|other,qot|eo|o_grade,0
ok|o|other,qot|eo|other,0
ok|o|other,qot|e|aspect,1
ok|o|other,qot|e|clitic,0
ok|o|other,qot|e|e_grade,0
ok|o|other,qot|e|other,0
ok|o|other,qot|o|aspect,0
ok|o|other,qot|o|e_grade,0
ok|o|other,qot|o|o_grade,0
ok|o|other,qot|o|other,0
ok|o|other,sh|bare|aspect,0
ok|o|other,sh|bare|clitic,0
ok|o|other,sh|bare|e_grade,1
ok|o|other,sh|bare|o_grade,0
ok|o|other,sh|bare|other,0
ok|o|other,sh|bare|paradigm,0
ok|o|other,sh|eo|aspect,0
ok|o|other,sh|eo|clitic,0
ok|o|other,sh|eo|e_grade,0
ok|o|other,sh|eo|o_grade,0
